,name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,code,notes
10,Aruba,38052.0,38268.0,38962.0,40151.0,41761.0,43721.0,45932.0,48239.0,50500.0,52532.0,54208.0,55434.0,56234.0,56699.0,57029.0,57357.0,57702.0,58044.0,58377.0,58734.0,59070.0,59442.0,59849.0,60236.0,60527.0,60653.0,60586.0,60366.0,60102.0,59972.0,60097.0,60561.0,61341.0,62213.0,62826.0,63024.0,62645.0,61838.0,61072.0,61033.0,62152.0,64623.0,68240.0,72495.0,76705.0,80324.0,83211.0,85450.0,87280.0,89009.0,90866.0,92892.0,94992.0,97016.0,98744.0,100028.0,100830.0,101226.0,101362.0,101452.0,101665.0,102050.0,102565.0,103165.0,103776.0,104339.0,104865.0,105361.0,105846.0,106310.0,106766.0,107195.0,107612.0,108012.0,108384.0,108750.0,109087.0,109419.0,109717.0,109997.0,110244.0,110471.0,110678.0,110840.0,110969.0,111058.0,111118.0,111118.0,111092.0,111036.0,110937.0,110795.0,110624.0,110446.0,110227.0,109987.0,109746.0,109490.0,109225.0,108959.0,108709.0,108477.0,108243.0,108042.0,107847.0,107662.0,107499.0,107363.0,107222.0,107133.0,107032.0,106956.0,106888.0,106829.0,106788.0,106737.0,106705.0,106668.0,106635.0,106592.0,106549.0,106501.0,106438.0,106376.0,106304.0,106225.0,106118.0,106014.0,105905.0,105776.0,105636.0,105493.0,105339.0,105179.0,105007.0,104837.0,104656.0,104481.0,104297.0,104107.0,103925.0,103751.0,103557.0,103385.0,103220.0,103037.0,102877.0,102707.0,102550.0,102398.0,102235.0,533,Until 1986 part of the Netherlands Antilles
11,Australia,8177348.0,8398224.0,8595064.0,8782177.0,8970121.0,9165700.0,9371781.0,9587459.0,9808595.0,10028799.0,10242070.0,10445836.0,10643420.0,10845179.0,11065419.0,11313186.0,11593402.0,11899644.0,12215704.0,12518931.0,12793030.0,13033130.0,13244163.0,13431790.0,13605574.0,13773290.0,13935722.0,14092545.0,14249403.0,14413002.0,14588400.0,14777241.0,14979203.0,15194644.0,15423156.0,15663672.0,15917580.0,16183159.0,16452258.0,16713989.0,16960600.0,17189235.0,17402179.0,17603211.0,17798526.0,17993083.0,18189274.0,18387205.0,18587027.0,18788187.0,18991434.0,19194676.0,19401366.0,19624163.0,19879654.0,20178543.0,20526300.0,20916339.0,21332293.0,21750852.0,22154687.0,22538002.0,22903951.0,23254912.0,23596426.0,23932499.0,24262710.0,24584619.0,24898153.0,25203200.0,25499881.0,25788217.0,26068793.0,26343073.0,26612912.0,26879753.0,27144224.0,27406327.0,27666064.0,27923172.0,28177480.0,28429245.0,28678759.0,28925692.0,29169600.0,29410247.0,29647564.0,29881870.0,30113684.0,30343710.0,30572490.0,30800208.0,31026902.0,31252712.0,31477766.0,31702144.0,31925961.0,32149253.0,32371843.0,32593518.0,32814106.0,33033574.0,33251915.0,33469046.0,33684883.0,33899312.0,34112358.0,34323980.0,34534175.0,34742896.0,34950161.0,35155971.0,35360354.0,35563479.0,35765568.0,35966779.0,36167176.0,36366773.0,36565596.0,36763657.0,36960955.0,37157588.0,37353586.0,37548924.0,37743553.0,37937450.0,38130708.0,38323431.0,38515747.0,38707797.0,38899744.0,39091643.0,39283641.0,39476075.0,39669373.0,39863841.0,40059567.0,40256516.0,40454725.0,40654190.0,40854879.0,41056665.0,41259366.0,41462744.0,41666533.0,41870415.0,42074008.0,42276912.0,42478662.0,42678801.0,42876774.0,36,
12,Austria,6936442.0,6931346.0,6931194.0,6935149.0,6942617.0,6953404.0,6967624.0,6985724.0,7008415.0,7036554.0,7070773.0,7111139.0,7156836.0,7205991.0,7256091.0,7305154.0,7352239.0,7397168.0,7439581.0,7479340.0,7516238.0,7550339.0,7581120.0,7607067.0,7626290.0,7637686.0,7640755.0,7636573.0,7627762.0,7617883.0,7609750.0,7604512.0,7602177.0,7603100.0,7607296.0,7614874.0,7625395.0,7639351.0,7658856.0,7686564.0,7723954.0,7772698.0,7830938.0,7892089.0,7947215.0,7990113.0,8017852.0,8032873.0,8041054.0,8051116.0,8069276.0,8097755.0,8134403.0,8175855.0,8216809.0,8253656.0,8285344.0,8313731.0,8341525.0,8372657.0,8409945.0,8453501.0,8502230.0,8556191.0,8615205.0,8678667.0,8747306.0,8819902.0,8891383.0,8955108.0,9006400.0,9043072.0,9066712.0,9081181.0,9092313.0,9104435.0,9118656.0,9133798.0,9149226.0,9163511.0,9175689.0,9185827.0,9194503.0,9201696.0,9207391.0,9211616.0,9214338.0,9215598.0,9215510.0,9214201.0,9211788.0,9208343.0,9203862.0,9198324.0,9191716.0,9184030.0,9175328.0,9165634.0,9154969.0,9143309.0,9130698.0,9117168.0,9102796.0,9087766.0,9072262.0,9056451.0,9040416.0,9024241.0,9008074.0,8992114.0,8976490.0,8961283.0,8946513.0,8932224.0,8918431.0,8905129.0,8892354.0,8880082.0,8868190.0,8856526.0,8844966.0,8833484.0,8822086.0,8810681.0,8799214.0,8787628.0,8775928.0,8764155.0,8752401.0,8740777.0,8729407.0,8718329.0,8707633.0,8697473.0,8688084.0,8679652.0,8672236.0,8665870.0,8660591.0,8656451.0,8653445.0,8651575.0,8650826.0,8651165.0,8652515.0,8654819.0,8657997.0,8661914.0,8666461.0,8671498.0,8676844.0,40,
13,Azerbaijan,2927926.0,2987264.0,3060014.0,3142813.0,3233167.0,3329373.0,3430666.0,3537022.0,3649189.0,3768336.0,3895398.0,4030325.0,4171428.0,4315127.0,4456691.0,4592601.0,4721528.0,4843872.0,4960237.0,5071930.0,5180032.0,5284518.0,5385266.0,5483088.0,5579071.0,5674129.0,5768730.0,5863138.0,5957927.0,6053635.0,6150735.0,6249312.0,6349555.0,6452067.0,6557581.0,6666447.0,6778631.0,6893486.0,7010027.0,7126877.0,7242758.0,7357945.0,7471924.0,7581754.0,7683704.0,7775418.0,7855558.0,7925668.0,7989903.0,8054126.0,8122743.0,8197295.0,8277065.0,8361433.0,8448938.0,8538610.0,8630153.0,8724237.0,8821869.0,8924383.0,9032465.0,9146277.0,9264684.0,9385467.0,9505616.0,9622741.0,9736041.0,9845316.0,9949537.0,10047719.0,10139175.0,10223344.0,10300196.0,10370490.0,10435341.0,10495689.0,10551674.0,10603359.0,10651431.0,10696685.0,10739736.0,10780881.0,10820172.0,10857547.0,10892871.0,10925979.0,10956948.0,10985771.0,11012055.0,11035274.0,11055063.0,11071292.0,11084046.0,11093274.0,11099020.0,11101322.0,11100188.0,11095710.0,11088129.0,11077798.0,11064995.0,11049865.0,11032504.0,11013079.0,10991809.0,10968875.0,10944387.0,10918431.0,10891053.0,10862292.0,10832145.0,10800695.0,10768018.0,10734091.0,10698875.0,10662360.0,10624594.0,10585665.0,10545619.0,10504517.0,10462433.0,10419430.0,10375632.0,10331183.0,10286224.0,10240904.0,10195332.0,10149611.0,10103941.0,10058574.0,10013683.0,9969368.0,9925636.0,9882557.0,9840128.0,9798371.0,9757289.0,9716831.0,9676871.0,9637219.0,9597701.0,9558196.0,9518674.0,9479064.0,9439339.0,9399412.0,9359216.0,9318576.0,9277340.0,9235279.0,9192141.0,31,Until 1991 part of the USSR
14,Bahamas,79090.0,79989.0,81434.0,83373.0,85783.0,88628.0,91897.0,95617.0,99776.0,104415.0,109532.0,115119.0,121092.0,127340.0,133705.0,140060.0,146381.0,152621.0,158648.0,164265.0,169376.0,173894.0,177863.0,181519.0,185105.0,188895.0,192903.0,197100.0,201482.0,205991.0,210589.0,215321.0,220182.0,225095.0,229913.0,234579.0,239020.0,243265.0,247451.0,251738.0,256226.0,261007.0,266028.0,271065.0,275849.0,280179.0,283980.0,287363.0,290600.0,294063.0,298045.0,302618.0,307657.0,313123.0,318893.0,324848.0,331032.0,337387.0,343680.0,349600.0,354936.0,359583.0,363581.0,367162.0,370625.0,374200.0,377923.0,381749.0,385635.0,389486.0,393248.0,396914.0,400515.0,404048.0,407522.0,410933.0,414274.0,417547.0,420734.0,423828.0,426810.0,429699.0,432471.0,435131.0,437669.0,440098.0,442390.0,444575.0,446643.0,448603.0,450460.0,452198.0,453841.0,455374.0,456798.0,458134.0,459363.0,460498.0,461539.0,462472.0,463329.0,464096.0,464772.0,465381.0,465931.0,466431.0,466877.0,467289.0,467650.0,467989.0,468290.0,468566.0,468811.0,469049.0,469256.0,469437.0,469604.0,469748.0,469861.0,469953.0,470022.0,470060.0,470063.0,470040.0,469975.0,469867.0,469716.0,469525.0,469300.0,469029.0,468734.0,468400.0,468040.0,467636.0,467218.0,466765.0,466298.0,465804.0,465308.0,464804.0,464300.0,463812.0,463326.0,462856.0,462403.0,461951.0,461531.0,461129.0,460759.0,460418.0,460116.0,44,
15,Bahrain,115612.0,116828.0,119590.0,123496.0,128250.0,133580.0,139261.0,145107.0,150981.0,156780.0,162429.0,167899.0,173140.0,178142.0,182888.0,187432.0,191785.0,196060.0,200652.0,206037.0,212607.0,220311.0,229151.0,239527.0,251908.0,266540.0,283746.0,303169.0,323468.0,342804.0,359897.0,374120.0,385953.0,396451.0,407233.0,419428.0,433478.0,448981.0,465198.0,481081.0,495927.0,509762.0,523082.0,536212.0,549590.0,563698.0,578661.0,594927.0,613697.0,636540.0,664610.0,697550.0,735140.0,778708.0,829846.0,889157.0,958423.0,1035924.0,1114645.0,1185075.0,1240864.0,1278153.0,1299942.0,1315029.0,1336073.0,1371853.0,1425793.0,1494077.0,1569440.0,1641164.0,1701583.0,1748295.0,1783985.0,1811996.0,1837728.0,1865087.0,1894879.0,1925732.0,1956738.0,1986341.0,2013419.0,2037893.0,2060329.0,2081024.0,2100461.0,2118994.0,2136706.0,2153576.0,2169648.0,2185019.0,2199706.0,2213814.0,2227366.0,2240379.0,2252816.0,2264658.0,2275949.0,2286709.0,2296964.0,2306736.0,2316047.0,2324912.0,2333332.0,2341342.0,2348924.0,2356108.0,2362913.0,2369315.0,2375318.0,2380916.0,2386098.0,2390871.0,2395215.0,2399139.0,2402635.0,2405699.0,2408325.0,2410499.0,2412231.0,2413511.0,2414338.0,2414708.0,2414613.0,2414051.0,2413031.0,2411550.0,2409594.0,2407178.0,2404309.0,2400974.0,2397212.0,2392999.0,2388367.0,2383303.0,2377820.0,2371920.0,2365595.0,2358908.0,2351853.0,2344465.0,2336781.0,2328815.0,2320607.0,2312209.0,2303647.0,2294984.0,2286254.0,2277528.0,2268856.0,2260284.0,2251891.0,48,
16,Bangladesh,37894671.0,38706399.0,39489861.0,40292411.0,41149830.0,42086305.0,43113922.0,44233217.0,45434542.0,46700569.0,48013505.0,49362834.0,50752150.0,52202008.0,53741721.0,55385114.0,57157651.0,59034250.0,60918452.0,62679765.0,64232486.0,65531635.0,66625706.0,67637541.0,68742222.0,70066310.0,71652386.0,73463593.0,75450033.0,77529040.0,79639498.0,81767516.0,83932132.0,86142490.0,88416529.0,90764180.0,93187593.0,95671159.0,98186350.0,100695496.0,103171957.0,105599125.0,107983708.0,110350641.0,112737684.0,115169933.0,117649927.0,120160571.0,122682818.0,125189655.0,127657862.0,130088709.0,132478076.0,134791598.0,136986429.0,139035505.0,140921154.0,142660381.0,144304164.0,145924795.0,147575433.0,149273134.0,151005733.0,152761413.0,154517385.0,156256287.0,157977151.0,159685421.0,161376713.0,163046173.0,164689383.0,166303494.0,167885680.0,169431797.0,170937444.0,172399074.0,173813766.0,175180164.0,176498329.0,177769400.0,178993870.0,180171132.0,181299543.0,182377419.0,183402763.0,184374132.0,185290677.0,186152469.0,186960086.0,187714581.0,188416728.0,189066449.0,189663457.0,190208136.0,190700981.0,191142277.0,191532352.0,191871025.0,192157306.0,192389849.0,192567779.0,192690991.0,192760025.0,192775450.0,192738073.0,192648702.0,192507883.0,192316133.0,192074156.0,191782759.0,191442780.0,191055075.0,190620637.0,190140660.0,189616468.0,189049339.0,188440359.0,187790621.0,187101493.0,186374390.0,185610648.0,184811534.0,183978099.0,183111361.0,182212228.0,181281711.0,180320909.0,179331030.0,178313248.0,177268761.0,176198774.0,175104554.0,173987283.0,172847911.0,171687350.0,170506629.0,169306903.0,168089627.0,166856595.0,165609782.0,164351024.0,163081808.0,161803423.0,160517002.0,159223639.0,157924517.0,156620931.0,155314327.0,154006298.0,152698574.0,151393018.0,50,
17,Barbados,210990.0,215724.0,219669.0,222854.0,225324.0,227132.0,228406.0,229270.0,229883.0,230402.0,230985.0,231718.0,232623.0,233632.0,234588.0,235415.0,236084.0,236661.0,237241.0,237963.0,238895.0,240093.0,241523.0,243076.0,244643.0,246158.0,247584.0,248931.0,250200.0,251347.0,252388.0,253296.0,254078.0,254791.0,255493.0,256260.0,257117.0,258012.0,258970.0,259961.0,260933.0,261911.0,262890.0,263869.0,264893.0,265955.0,267047.0,268183.0,269334.0,270455.0,271511.0,272494.0,273423.0,274331.0,275283.0,276320.0,277475.0,278701.0,279946.0,281107.0,282131.0,282987.0,283698.0,284294.0,284825.0,285327.0,285798.0,286229.0,286640.0,287021.0,287371.0,287708.0,288023.0,288314.0,288567.0,288801.0,288999.0,289167.0,289306.0,289395.0,289447.0,289451.0,289401.0,289311.0,289157.0,288920.0,288618.0,288243.0,287779.0,287259.0,286640.0,285967.0,285207.0,284377.0,283481.0,282522.0,281517.0,280454.0,279344.0,278192.0,277019.0,275811.0,274587.0,273350.0,272100.0,270845.0,269587.0,268340.0,267083.0,265841.0,264599.0,263363.0,262117.0,260887.0,259661.0,258442.0,257213.0,255987.0,254760.0,253537.0,252303.0,251063.0,249818.0,248569.0,247321.0,246058.0,244797.0,243540.0,242263.0,240992.0,239718.0,238442.0,237149.0,235857.0,234562.0,233280.0,231989.0,230716.0,229444.0,228166.0,226902.0,225655.0,224405.0,223166.0,221923.0,220713.0,219500.0,218304.0,217121.0,215955.0,214788.0,52,
18,Belarus,7745004.0,7698813.0,7677429.0,7679688.0,7703776.0,7747215.0,7806815.0,7878768.0,7958727.0,8042109.0,8124881.0,8204343.0,8279893.0,8353294.0,8427839.0,8505724.0,8587174.0,8670567.0,8754200.0,8835743.0,8913549.0,8987034.0,9056732.0,9123451.0,9188463.0,9252780.0,9316324.0,9378923.0,9441415.0,9504864.0,9569847.0,9636152.0,9703088.0,9770125.0,9836582.0,9901493.0,9965178.0,10026470.0,10081209.0,10124000.0,10151135.0,10160785.0,10154338.0,10135133.0,10108280.0,10077606.0,10044854.0,10009393.0,9969986.0,9924440.0,9871635.0,9811399.0,9745932.0,9679235.0,9616628.0,9562083.0,9516884.0,9480514.0,9452855.0,9433159.0,9420576.0,9415316.0,9417045.0,9423502.0,9431742.0,9439424.0,9445638.0,9450233.0,9452615.0,9452409.0,9449321.0,9442867.0,9432804.0,9419494.0,9403529.0,9385441.0,9365302.0,9343086.0,9318852.0,9292717.0,9264777.0,9235178.0,9204128.0,9171941.0,9138991.0,9105599.0,9071924.0,9038100.0,9004337.0,8970849.0,8937820.0,8905353.0,8873484.0,8842198.0,8811406.0,8781034.0,8751082.0,8721533.0,8692294.0,8663235.0,8634216.0,8605227.0,8576193.0,8547022.0,8517584.0,8487785.0,8457595.0,8427018.0,8395986.0,8364525.0,8332608.0,8300260.0,8267529.0,8234468.0,8201188.0,8167763.0,8134256.0,8100772.0,8067446.0,8034482.0,8002037.0,7970201.0,7939072.0,7908766.0,7879433.0,7851174.0,7824071.0,7798154.0,7773474.0,7750115.0,7728088.0,7707377.0,7687958.0,7669789.0,7652774.0,7636820.0,7621858.0,7607802.0,7594452.0,7581605.0,7569058.0,7556643.0,7544260.0,7531781.0,7519092.0,7506072.0,7492560.0,7478395.0,7463343.0,7447193.0,7429673.0,112,Formerly Byelorussian SSR
19,Belgium,8637521.0,8680176.0,8727988.0,8779267.0,8832697.0,8887275.0,8942408.0,8997845.0,9053640.0,9110067.0,9167361.0,9225414.0,9283545.0,9340419.0,9394300.0,9443948.0,9488759.0,9529046.0,9565591.0,9599651.0,9632179.0,9663323.0,9692845.0,9720750.0,9747023.0,9771582.0,9794771.0,9816693.0,9836812.0,9854372.0,9868999.0,9880594.0,9889819.0,9897877.0,9906370.0,9916577.0,9928539.0,9942281.0,9959011.0,9980175.0,10006545.0,10039450.0,10078098.0,10118684.0,10155909.0,10186304.0,10208265.0,10223785.0,10237298.0,10255161.0,10282046.0,10319026.0,10364879.0,10419029.0,10480118.0,10546885.0,10619484.0,10697576.0,10778764.0,10859934.0,10938735.0,11013860.0,11085355.0,11154008.0,11221225.0,11287931.0,11354407.0,11419752.0,11482180.0,11539326.0,11589616.0,11632334.0,11668276.0,11699400.0,11728462.0,11757494.0,11787202.0,11817128.0,11846939.0,11875982.0,11903751.0,11930300.0,11955916.0,11980543.0,12004081.0,12026485.0,12047712.0,12067747.0,12086637.0,12104417.0,12121106.0,12136743.0,12151285.0,12164634.0,12176693.0,12187311.0,12196540.0,12204425.0,12211033.0,12216465.0,12220769.0,12224028.0,12226319.0,12227842.0,12228785.0,12229332.0,12229605.0,12229678.0,12229651.0,12229613.0,12229644.0,12229839.0,12230239.0,12230986.0,12232194.0,12233981.0,12236393.0,12239429.0,12243010.0,12247024.0,12251398.0,12256073.0,12261094.0,12266413.0,12272014.0,12277881.0,12283990.0,12290340.0,12296855.0,12303538.0,12310312.0,12317176.0,12324153.0,12331293.0,12338708.0,12346462.0,12354552.0,12362987.0,12371735.0,12380808.0,12390193.0,12399865.0,12409799.0,12419953.0,12430298.0,12440756.0,12451306.0,12461866.0,12472356.0,12482717.0,12492831.0,56,
20,Belize,68915.0,71239.0,73430.0,75551.0,77688.0,79867.0,82134.0,84508.0,86952.0,89486.0,92068.0,94700.0,97392.0,100165.0,103069.0,106120.0,109348.0,112707.0,116065.0,119269.0,122184.0,124795.0,127152.0,129294.0,131305.0,133264.0,135143.0,136990.0,138975.0,141302.0,144142.0,147572.0,151486.0,155820.0,160341.0,164918.0,169569.0,174333.0,179023.0,183471.0,187554.0,191136.0,194324.0,197625.0,201679.0,206962.0,213660.0,221575.0,230248.0,238979.0,247310.0,255068.0,262387.0,269428.0,276516.0,283798.0,291338.0,299031.0,306822.0,314655.0,322465.0,330236.0,338001.0,345707.0,353366.0,360926.0,368399.0,375775.0,383071.0,390351.0,397621.0,404915.0,412201.0,419429.0,426622.0,433725.0,440711.0,447615.0,454394.0,461066.0,467640.0,474074.0,480385.0,486567.0,492632.0,498558.0,504346.0,509996.0,515518.0,520905.0,526156.0,531272.0,536257.0,541087.0,545796.0,550348.0,554753.0,559022.0,563150.0,567160.0,571048.0,574823.0,578502.0,582041.0,585472.0,588769.0,591943.0,594998.0,597919.0,600723.0,603410.0,605969.0,608422.0,610738.0,612941.0,615017.0,616973.0,618794.0,620491.0,622063.0,623516.0,624842.0,626048.0,627142.0,628110.0,628950.0,629682.0,630285.0,630768.0,631147.0,631428.0,631583.0,631656.0,631632.0,631492.0,631289.0,630981.0,630617.0,630174.0,629637.0,629058.0,628403.0,627708.0,626948.0,626130.0,625279.0,624377.0,623434.0,622468.0,621467.0,620439.0,84,Formerly British Honduras
21,Benin,2255222.0,2258475.0,2264862.0,2274484.0,2287376.0,2303592.0,2323052.0,2345712.0,2371455.0,2400129.0,2431617.0,2465865.0,2502897.0,2542864.0,2585961.0,2632361.0,2682159.0,2735308.0,2791588.0,2850657.0,2912338.0,2976575.0,3043563.0,3113681.0,3187413.0,3265167.0,3347169.0,3433445.0,3523933.0,3618519.0,3717161.0,3820126.0,3927717.0,4039940.0,4156819.0,4278502.0,4404504.0,4535262.0,4672844.0,4820020.0,4978489.0,5149496.0,5331805.0,5521761.0,5714215.0,5905552.0,6094272.0,6281644.0,6470275.0,6664102.0,6865946.0,7076728.0,7295400.0,7520556.0,7750003.0,7982223.0,8216893.0,8454790.0,8696915.0,8944713.0,9199254.0,9460829.0,9729254.0,10004594.0,10286839.0,10575962.0,10872072.0,11175192.0,11485035.0,11801151.0,12123198.0,12451031.0,12784728.0,13124347.0,13470100.0,13822065.0,14180221.0,14544417.0,14914569.0,15290580.0,15672310.0,16059662.0,16452534.0,16850769.0,17254209.0,17662705.0,18076121.0,18494290.0,18916986.0,19343983.0,19775009.0,20209935.0,20648613.0,21090937.0,21536843.0,21986214.0,22438951.0,22894883.0,23353882.0,23815795.0,24280484.0,24747778.0,25217579.0,25689807.0,26164491.0,26641578.0,27120948.0,27602405.0,28085579.0,28570084.0,29055581.0,29541802.0,30028623.0,30515983.0,31003887.0,31492264.0,31980966.0,32469711.0,32958165.0,33445966.0,33932764.0,34418381.0,34902598.0,35385148.0,35865724.0,36344046.0,36819895.0,37293124.0,37763807.0,38232022.0,38697825.0,39161123.0,39621675.0,40079283.0,40533720.0,40984745.0,41432194.0,41875902.0,42315648.0,42751203.0,43182341.0,43608862.0,44030578.0,44447299.0,44858871.0,45265077.0,45665759.0,46060700.0,46449700.0,46832539.0,47208998.0,204,Formerly Dahomey
22,Bermuda,37256.0,37800.0,38437.0,39142.0,39914.0,40709.0,41535.0,42370.0,43227.0,44091.0,44986.0,45899.0,46815.0,47723.0,48592.0,49382.0,50118.0,50785.0,51387.0,51979.0,52565.0,53154.0,53750.0,54327.0,54882.0,55399.0,55877.0,56318.0,56751.0,57170.0,57580.0,57987.0,58390.0,58785.0,59181.0,59594.0,60011.0,60422.0,60839.0,61243.0,61630.0,62012.0,62391.0,62750.0,63101.0,63439.0,63770.0,64092.0,64390.0,64703.0,65016.0,65330.0,65652.0,65936.0,66156.0,66260.0,66240.0,66126.0,65940.0,65675.0,65388.0,65075.0,64736.0,64381.0,64038.0,63695.0,63360.0,63040.0,62763.0,62508.0,62273.0,62092.0,61942.0,61806.0,61674.0,61518.0,61338.0,61156.0,60938.0,60719.0,60487.0,60253.0,60001.0,59732.0,59445.0,59167.0,58862.0,58545.0,58215.0,57873.0,57506.0,57135.0,56750.0,56346.0,55932.0,55518.0,55078.0,54630.0,54185.0,53738.0,53278.0,52827.0,52374.0,51920.0,51480.0,51038.0,50611.0,50189.0,49784.0,49375.0,49002.0,48611.0,48246.0,47892.0,47558.0,47212.0,46894.0,46582.0,46283.0,45983.0,45686.0,45394.0,45101.0,44812.0,44530.0,44233.0,43947.0,43661.0,43363.0,43075.0,42777.0,42481.0,42185.0,41881.0,41571.0,41273.0,40963.0,40653.0,40348.0,40048.0,39749.0,39449.0,39150.0,38860.0,38568.0,38281.0,38002.0,37724.0,37457.0,37188.0,36933.0,60,
23,Bhutan,176796.0,180813.0,184759.0,188783.0,193006.0,197458.0,202194.0,207197.0,212424.0,217808.0,223284.0,228849.0,234552.0,240529.0,246961.0,253993.0,261664.0,269944.0,278731.0,287886.0,297307.0,306957.0,316822.0,326986.0,337491.0,348395.0,359721.0,371424.0,383324.0,395192.0,406883.0,418107.0,428938.0,439823.0,451471.0,464264.0,478683.0,494313.0,509532.0,522173.0,530801.0,534637.0,534525.0,532590.0,531905.0,534629.0,541471.0,551713.0,564378.0,577886.0,591014.0,603643.0,616025.0,627840.0,638809.0,648744.0,657404.0,664873.0,671611.0,678329.0,685502.0,693297.0,701582.0,710235.0,719053.0,727885.0,736706.0,745563.0,754396.0,763094.0,771612.0,779900.0,787944.0,795731.0,803268.0,810544.0,817551.0,824276.0,830696.0,836838.0,842668.0,848204.0,853432.0,858375.0,863008.0,867377.0,871453.0,875249.0,878781.0,882074.0,885158.0,888017.0,890663.0,893101.0,895339.0,897388.0,899234.0,900905.0,902355.0,903593.0,904614.0,905416.0,905983.0,906306.0,906368.0,906153.0,905674.0,904917.0,903873.0,902558.0,900936.0,899042.0,896867.0,894406.0,891663.0,888639.0,885343.0,881785.0,877963.0,873906.0,869608.0,865078.0,860350.0,855417.0,850280.0,844980.0,839510.0,833885.0,828111.0,822223.0,816213.0,810112.0,803924.0,797647.0,791293.0,784871.0,778391.0,771871.0,765298.0,758697.0,752089.0,745470.0,738845.0,732220.0,725611.0,718998.0,712406.0,705838.0,699284.0,692767.0,686287.0,64,
24,Bolivia,3081836.0,3124343.0,3170680.0,3220683.0,3274205.0,3331036.0,3390970.0,3453779.0,3519193.0,3586996.0,3656961.0,3728954.0,3802996.0,3879191.0,3957759.0,4038865.0,4122517.0,4208683.0,4297522.0,4389248.0,4484004.0,4581752.0,4682392.0,4785916.0,4892294.0,5001413.0,5113458.0,5228253.0,5344946.0,5462413.0,5579932.0,5697098.0,5814344.0,5932812.0,6054126.0,6179460.0,6309129.0,6442824.0,6580318.0,6721117.0,6864839.0,7011456.0,7160917.0,7312857.0,7466792.0,7622334.0,7779268.0,7937453.0,8096761.0,8257066.0,8418270.0,8580244.0,8742822.0,8905820.0,9069044.0,9232301.0,9395449.0,9558438.0,9721457.0,9884790.0,10048597.0,10212951.0,10377677.0,10542375.0,10706517.0,10869732.0,11031822.0,11192853.0,11353140.0,11513102.0,11673029.0,11832936.0,11992647.0,12151990.0,12310678.0,12468481.0,12625334.0,12781163.0,12935767.0,13088894.0,13240382.0,13390064.0,13537888.0,13683876.0,13828079.0,13970508.0,14111140.0,14249869.0,14386538.0,14520997.0,14653104.0,14782784.0,14910006.0,15034776.0,15157173.0,15277191.0,15394833.0,15510024.0,15622647.0,15732522.0,15839561.0,15943668.0,16044862.0,16143206.0,16238850.0,16331895.0,16422322.0,16510050.0,16594954.0,16676860.0,16755634.0,16831219.0,16903601.0,16972747.0,17038611.0,17101166.0,17160387.0,17216254.0,17268767.0,17317946.0,17363807.0,17406359.0,17445616.0,17481599.0,17514289.0,17543728.0,17569932.0,17592932.0,17612853.0,17629833.0,17643957.0,17655303.0,17663911.0,17669771.0,17672875.0,17673231.0,17670860.0,17665845.0,17658257.0,17648202.0,17635738.0,17620944.0,17603879.0,17584558.0,17563045.0,17539368.0,17513591.0,17485789.0,17456021.0,17424384.0,17390956.0,68,
